2.371907176416093443e-01 7.463469582811422809e-01 1.770265706443364118e-01
2.830899779285628859e-01 6.927947694610436802e-01 1.961232559957506727e-01
6.919763104757612471e-01 7.086479968816425945e-01 4.903676263081978015e-01
6.968696756054884034e-01 6.846600386222981838e-01 4.771188190147621078e-01
7.563238031180955501e-01 7.818447467887025271e-01 5.913277923391359048e-01
7.997413459256618173e-01 3.563670660934663004e-01 2.850014770811680198e-01
7.337546529387366512e-01 2.175214715005017174e-01 1.596073918275739412e-01
7.766293866472333551e-01 1.326914022639867907e-01 1.030520423536413765e-01
7.321257889344406911e-01 2.143742102017457962e-01 1.569488877711507635e-01
7.563504644879132099e-01 2.077030886697790735e-01 1.570963275909616208e-01
2.805740443082010982e-01 7.670312370614822406e-01 2.152090562930626116e-01
7.225924349421640747e-01 2.682763830450208831e-01 1.938544848619783434e-01
2.094612864612102610e-01 2.983207607714765675e-01 6.248665032928042706e-02
6.866728646707965789e-01 7.061641830409347564e-01 4.849037824966314081e-01
2.977884666401412472e-01 7.785682847839601184e-01 2.318486557004602877e-01
2.675806487046838988e-01 6.790602421015214940e-01 1.817033800910848318e-01
2.641053230317403355e-01 6.987860013641222778e-01 1.845531026203296454e-01
6.750832695176847142e-01 6.826002166510793945e-01 4.608119860302906101e-01
3.052915399135452956e-01 2.721401098045274081e-01 8.308207319446547778e-02
3.193161340756884847e-01 7.499435055161657315e-01 2.394690609565918171e-01
7.344381163234695586e-01 2.166124183329282138e-01 1.590884164927071909e-01
7.738759655103152335e-01 1.484015025956429423e-01 1.148443561043847316e-01
8.177624483215452100e-01 1.989251898819154873e-01 1.626735503106634950e-01
1.885077400919158430e-01 7.202560172360877866e-01 1.357738340967789004e-01
2.545752169418258326e-01 2.641599937623332894e-01 6.724858771939735969e-02
2.252633451703039968e-01 2.749545151396176057e-01 6.193717385002925346e-02
7.437730212073254688e-01 7.051966509772364944e-01 5.245062436426269903e-01
2.390270414703609403e-01 7.715867311224597902e-01 1.844300935779884243e-01
2.891679517035077862e-01 1.103823455075939597e-01 3.191903675465983942e-02
6.520943745255388668e-01 2.836391060650614304e-01 1.849594654604791999e-01
7.626675676646871294e-01 2.346778346601115506e-01 1.789811733450428766e-01
7.877447160831476669e-01 3.099519881565738766e-01 2.441630409098074495e-01
7.288664332414928060e-01 2.207860868183712244e-01 1.609235676086528122e-01
3.078100865405128950e-01 7.687347893812737087e-01 2.366243220461528018e-01
7.644807170482966763e-01 2.619278472797053059e-01 2.002387885033058701e-01
2.713799752895394990e-01 8.324757216998661669e-01 2.259172407840512320e-01
1.863530193542775604e-01 7.367117200712999248e-01 1.372884534289700587e-01
2.788687910196822051e-01 7.690739280140705958e-01 2.144707165100419588e-01
8.540244237215393053e-01 2.417764937090993438e-01 2.064830307093279416e-01
2.199572630435440157e-01 7.471653378512377319e-01 1.643444427547631204e-01
7.839472207344941879e-01 7.724696289562444917e-01 6.055754187220537821e-01
2.225041602914102079e-01 1.490050768066266407e-01 3.315424949401554050e-02
2.194730451936852400e-01 2.313795287732030304e-01 5.078156977533478111e-02
7.499247964008518563e-01 7.684214426963917877e-01 5.762582939641404112e-01
7.046865740944013856e-01 7.329527441086455264e-01 5.165019582190119030e-01
2.753567996195370182e-01 2.402010751599267802e-01 6.614099932120931502e-02
2.959805523984703202e-01 7.221698303388511819e-01 2.137482253092027606e-01
2.540602046153745963e-01 2.813433500684697774e-01 7.147814908557040270e-02
2.218088341644414707e-01 7.997267015051117145e-01 1.773864473110230988e-01
7.464793794955056905e-01 7.278239195423569230e-01 5.433055478419654971e-01
7.858295609534440285e-01 2.800640588618677485e-01 2.200826164142610508e-01
1.796365851644239342e-01 2.210349175104319441e-01 3.970595778367412565e-02
2.417174364837770262e-01 2.867886589396830277e-01 6.932181945152042502e-02
2.829794447320314599e-01 8.099477091777654847e-01 2.291985530051049713e-01
7.069652307921076018e-01 6.777063640996718874e-01 4.791148361050046600e-01
7.051718048975530451e-01 2.781341289675043349e-01 1.961323457276238358e-01
2.152862695657977721e-01 7.383484130602266937e-01 1.589562754875629702e-01
2.888927397419225884e-01 2.980200689034160355e-01 8.609583420358440931e-02
2.585440233586810965e-01 2.747120372979020009e-01 7.102515538805964646e-02
7.333902385468323848e-01 7.669514136885379196e-01 5.624746802388671529e-01
8.294152734266240223e-01 7.277537322823626198e-01 6.036100608482218854e-01
6.885834764800449204e-01 2.052433824740586554e-01 1.413272018285108289e-01
2.038660123271508195e-01 7.516138934682047301e-01 1.532285272710468549e-01
2.646705539846809230e-01 7.452217181032436688e-01 1.972382449718012298e-01
2.600092968808254690e-01 2.945740517508348422e-01 7.659199207507046137e-02
1.898246667853912550e-01 7.000955709919435277e-01 1.328954084814739089e-01
7.364168137554205629e-01 7.667694102754042396e-01 5.646618860001360041e-01
7.683322889251339438e-01 6.733862036876205881e-01 5.173843632099159873e-01
2.743073061630525999e-01 7.296335310503466731e-01 2.001438083886565855e-01
8.637846514578615409e-01 2.305227510663330204e-01 1.991220141829398438e-01
2.784532522569130308e-01 3.781396662851073120e-01 1.052942198844318972e-01
7.333822697758195508e-01 2.169047016462100352e-01 1.590740624183444585e-01
2.483751089599622874e-01 2.940272733232791591e-01 7.302905604887006963e-02
2.814528215528618871e-01 6.670940408868263338e-01 1.877555000486974823e-01
3.347180177554195390e-01 3.112901585710180496e-01 1.041944248236613829e-01
7.306930260094469665e-01 7.658206217678443783e-01 5.595797874999823840e-01
2.746323058571162878e-01 6.706007254530491624e-01 1.841686235406258532e-01
6.784963717467487054e-01 2.540456790628039530e-01 1.723690715020514408e-01
1.771553523661672791e-01 7.469750157105097266e-01 1.323306221169186780e-01
7.263574251664283166e-01 2.303107492693812763e-01 1.672879228274586350e-01
7.832585251532628856e-01 7.340536902985256296e-01 5.749538108465331865e-01
8.040332012616182578e-01 7.723212605800848785e-01 6.209719355466141177e-01
3.245541679212143316e-01 2.833375085121586645e-01 9.195836931603364184e-02
7.928991594067573700e-01 8.374450670197323143e-01 6.640094896892813070e-01
7.252512410146741972e-01 1.902246947196099824e-01 1.379606959170346925e-01
2.605831860267623368e-01 2.735417999788580801e-01 7.128039374998619560e-02
7.570524687991591062e-01 6.996277592081107111e-01 5.296549223489238623e-01
2.780165329316618417e-01 7.748974814604593364e-01 2.154343111731136240e-01
7.682340642958250809e-01 2.861528776736644297e-01 2.198323882251852768e-01
7.377134586826984419e-01 2.204027109047886623e-01 1.625940461646145363e-01
1.848840120215479721e-01 7.645284042816500314e-01 1.413490786880234606e-01
2.519367978988155676e-01 7.213162830574690876e-01 1.817261146257744264e-01
8.155724678879827660e-01 6.752540824347288417e-01 5.507186384627271725e-01
1.995654639039812217e-01 2.644208357260609543e-01 5.276926674754976732e-02
6.593762034499990321e-01 2.370906083944240017e-01 1.563319052367657669e-01
2.461741226087338918e-01 7.064890407530470817e-01 1.739193197400674129e-01
1.956061422625135215e-01 2.854583745365947833e-01 5.583741141963102783e-02
2.783985862280887735e-01 7.846485932072215785e-01 2.184450590347492283e-01
2.751908573617238285e-01 7.289922036299423258e-01 2.006119895269361797e-01
2.648263841522678352e-01 2.593728967260109375e-01 6.868878638704906114e-02
2.695962011728084695e-01 6.966211540634139610e-01 1.878064167921141558e-01
2.987594832555547919e-01 2.996764075891354961e-01 8.953116867521114519e-02
2.790073086309770023e-01 2.134439716623746375e-01 5.955242807702566810e-02
2.526205837631321227e-01 8.134654393946896267e-01 2.054981141710192638e-01
2.475026398923581283e-01 7.616283348757828531e-01 1.885050234985772288e-01
2.967269753789887887e-01 2.089309751036117491e-01 6.199545630547752262e-02
7.745677182387117332e-01 2.391485432682361467e-01 1.852367414793895106e-01
2.776002688588065093e-01 1.712711001808510380e-01 4.754490345794783190e-02
6.592664181072378504e-01 2.606081159802973168e-01 1.718101791520062205e-01
2.566379569104608738e-01 7.831583688009625677e-01 2.009881637064082627e-01
7.292623750229472179e-01 7.236202990267414092e-01 5.277090578830566647e-01
3.014902930035185391e-01 2.954805968574115149e-01 8.908453172339553250e-02
2.759303000291664087e-01 2.164673849594059007e-01 5.972991047837793166e-02
2.836067695139827260e-01 7.460002747105513032e-01 2.115707279672031094e-01
2.365205707229576237e-01 2.896614260916861028e-01 6.851088581563140323e-02
7.247280296694426083e-01 2.433541933661301782e-01 1.763656050700320721e-01
1.649981275635355460e-01 2.966982150476326074e-01 4.895464993430258954e-02
2.504141280905066158e-01 3.005047080871222076e-01 7.525062446272892669e-02
3.391654945294132473e-01 7.873152061046047034e-01 2.670301512289951495e-01
6.782497578772973545e-01 3.098538821249805508e-01 2.101583205286086942e-01
2.212331116329033232e-01 7.563444651964249532e-01 1.673284395017292370e-01
3.059865809313774276e-01 8.209152976285754022e-01 2.511890651556318854e-01
7.597371485584208939e-01 3.372773741341981157e-01 2.562421504979873754e-01
